ID,orig,dest,duration,distance
638,7,88,1559,7220
639,7,89,2003,9258
640,7,90,1121,5169
641,7,91,1463,6657
642,7,92,1547,6684
643,7,93,1127,4381
644,7,94,960,4115
645,7,95,1411,6626
646,7,96,1819,8511
647,7,97,2019,9120
648,7,98,813,3520
649,7,99,527,1498
650,7,100,1242,5184
651,7,101,1682,6945
652,7,102,887,3681
653,7,103,1274,4932
654,7,104,828,3225
655,7,105,1214,5038
656,7,106,727,2678
657,7,107,857,3257
658,7,108,1131,4496
659,7,109,1236,4977
660,7,110,2499,11673
661,7,111,685,2975
662,7,112,460,1396
663,7,113,863,2741
664,7,114,697,3033
665,7,115,1023,4720
666,7,116,819,3025
667,7,117,370,1334
668,7,118,961,4259
669,7,119,991,3746
670,7,120,2377,9967
671,7,121,2171,8914
672,7,122,2028,7992
673,7,123,1952,7809
674,7,124,2083,8561
675,7,125,1752,6923
676,7,126,2335,9656
677,7,127,2205,9115
678,7,128,1423,6157
679,7,129,2048,9197
680,7,130,1827,8517
681,7,131,1886,7882
682,7,132,1947,8874
683,7,133,2150,9677
684,7,134,2308,10837
685,7,135,1705,7893
686,7,136,1393,6031
687,7,137,2042,9433
688,7,138,1953,9166
689,7,139,2431,11396
690,7,140,2451,11072
691,7,141,2487,11419
692,7,142,2628,12111
693,7,143,2047,9130
694,7,144,2475,11485
695,7,145,2227,10352
696,8,9,510,2246
697,8,10,627,2769
698,8,11,891,3985
699,8,12,1254,5972
700,8,13,1316,6124
701,8,14,958,4281
702,8,15,381,1599
703,8,16,1155,5551
704,8,17,575,2450
705,8,18,399,1532
706,8,19,645,3430
707,8,20,2239,9569
708,8,21,983,4913
709,8,22,2067,8769
710,8,23,1927,8536
711,8,24,2251,9584
712,8,25,1240,5751
713,8,26,1414,6418
714,8,27,1315,6360
715,8,29,466,1952
716,8,30,1025,4581
717,8,31,2403,10178
718,8,32,832,4123
719,8,33,735,3391
720,8,34,796,3995
721,8,35,1923,8330
722,8,36,1047,5191
723,8,37,211,1013
724,8,38,1946,8604
725,8,39,1376,6242
726,8,40,2191,9838
727,8,41,274,1118
728,8,42,1596,7251
729,8,43,2216,9201
730,8,44,2094,9143
731,8,45,938,4430
732,8,46,897,4648
733,8,47,2116,9114
734,8,48,2187,9185
735,8,49,1823,7999
736,8,50,1040,5466
737,8,51,1568,6996
738,8,52,865,4652
739,8,53,1106,4871
740,8,54,1937,8326
741,8,55,922,4467
742,8,56,1665,7334
743,8,57,1147,5273
744,8,58,1412,6677
745,8,59,1958,8475
746,8,60,1596,7331
747,8,61,901,4676
748,8,62,796,3548
749,8,63,1881,7875
750,8,64,2150,9192
751,8,65,2570,10975
752,8,66,234,1179
753,8,67,1006,4226
754,8,68,867,3131
755,8,69,395,2136
756,8,70,776,2798
757,8,71,1249,4783
758,8,72,1469,6722
759,8,73,880,3080
760,8,74,1077,4042
761,8,75,917,3453
762,8,76,1063,4224
763,8,77,1621,5818
764,8,78,1325,5197
765,8,79,1121,4296
766,8,80,1105,4572
767,8,81,1804,7901
768,8,82,652,3142
769,8,83,1942,8470
770,8,84,1462,6389
771,8,85,2178,9227
772,8,86,762,3386
773,8,87,815,3249
774,8,88,1407,5367
775,8,89,971,3638
776,8,90,1541,6834
777,8,91,1456,5604
778,8,92,2860,12813
779,8,93,2450,10113
780,8,94,1946,8316
781,8,95,1445,5649
782,8,96,1085,3906
783,8,97,796,2956
784,8,98,1796,7755
785,8,99,2168,9307
786,8,100,1650,7263
787,8,101,846,4131
788,8,102,1413,6369
789,8,103,906,4711
790,8,104,2175,9215
791,8,105,1878,7932
792,8,106,2116,8874
793,8,107,2241,9472
794,8,108,2051,9019
795,8,109,2117,9435
796,8,110,298,1228
797,8,111,2001,8716
798,8,112,1941,8446
799,8,113,1619,7314
800,8,114,1966,8706
801,8,115,2052,9052
802,8,116,1571,7295
803,8,117,2092,9061
804,8,118,1990,8591
805,8,119,1011,5210
806,8,120,1381,6343
807,8,121,1277,5902
808,8,122,1195,5218
809,8,123,1520,6865
810,8,124,1572,7445
811,8,125,1329,6034
812,8,126,773,3631
813,8,127,223,1206
814,8,128,1264,5128
815,8,129,825,3033
816,8,130,1192,4403
817,8,131,746,2911
818,8,132,1080,3722
819,8,133,1262,4990
820,8,134,1447,6119
821,8,135,1163,4425
822,8,136,1274,5206
823,8,137,1163,4641
824,8,138,1283,5061
825,8,139,1570,6677
826,8,140,1602,6247
827,8,141,1638,6594
828,8,142,1754,7254
829,8,143,1599,6192
830,8,144,1614,6766
831,8,145,1371,5512
832,9,10,432,1038
833,9,11,683,2254
834,9,12,1110,3918
835,9,13,1121,4393
836,9,14,750,2550
837,9,15,518,2752
838,9,16,960,3820
839,9,17,712,3603
840,9,18,536,2685
841,9,19,437,1699
842,9,20,1554,6335
843,9,21,788,3182
844,9,22,1383,5534
845,9,23,1551,6457
846,9,24,1566,6349
847,9,25,1044,4020
848,9,26,1219,4687
849,9,27,1171,4305
850,9,29,604,3105
851,9,30,817,2849
852,9,31,1718,6943
853,9,32,623,2391
854,9,33,540,1660
855,9,34,588,2264
856,9,35,1239,5095
857,9,36,851,3460
858,9,37,540,2927
859,9,38,1571,6525
860,9,39,1181,4510
861,9,40,1816,7759
862,9,41,114,638
863,9,42,911,4016
864,9,43,1531,5967
865,9,44,1718,7064
866,9,45,730,2699
867,9,46,702,2917
868,9,47,1740,7035
869,9,48,1502,5950
870,9,49,1139,4764
871,9,50,845,3735
872,9,51,1423,4941
873,9,52,670,2921
874,9,53,1030,3083
875,9,54,1253,5091
876,9,55,877,3325
877,9,56,1521,5280
878,9,57,951,3542
879,9,58,1036,4598
880,9,59,1273,5240
881,9,60,1220,5252
882,9,61,705,2944
883,9,62,588,1816
884,9,63,1686,6144
885,9,64,1465,5957
886,9,65,1885,7740
887,9,66,353,1640
888,9,67,930,2438
889,9,68,964,2384
890,9,69,443,1451
891,9,70,914,3951
892,9,71,1386,5936
893,9,72,1393,4934
894,9,73,1018,4233
895,9,74,1214,5195
896,9,75,904,2243
897,9,76,1201,5377
898,9,77,1758,6971
899,9,78,1463,6350
900,9,79,1258,5449
901,9,80,1029,2784
902,9,81,1120,4666
903,9,82,723,2478
904,9,83,1798,6416
905,9,84,1386,4600
906,9,85,2033,7173
907,9,86,791,3012
908,9,87,952,4401
909,9,88,1360,3916
910,9,89,1109,4791
911,9,90,1465,5046
912,9,91,1179,3338
913,9,92,2716,10758
914,9,93,2306,8058
915,9,94,1870,6527
916,9,95,1223,3437
917,9,96,1222,5059
918,9,97,934,4109
919,9,98,1720,5967
920,9,99,1379,5545
921,9,100,1505,5209
922,9,101,638,2399
923,9,102,1218,4638
924,9,103,711,2979
925,9,104,2031,7161
926,9,105,1733,5877
927,9,106,1921,7143
928,9,107,2045,7741
929,9,108,1906,6965
930,9,109,2196,8856
931,9,110,521,2840
932,9,111,1625,6637
933,9,112,1257,5211
934,9,113,1243,5235
935,9,114,1591,6627
936,9,115,1976,7263
937,9,116,1196,5216
938,9,117,1407,5826
939,9,118,1913,6802
940,9,119,816,3479
941,9,120,1459,5764
942,9,121,1356,5324
943,9,122,1273,4640
944,9,123,1599,6286
945,9,124,1651,6867
946,9,125,1400,5284
947,9,126,845,2967
948,9,127,429,2114
949,9,128,1188,3339
950,9,129,963,4186
951,9,130,1329,5556
952,9,131,778,1535
953,9,132,1218,4874
954,9,133,1400,6143
955,9,134,1584,7272
956,9,135,1300,5578
957,9,136,1198,3418
958,9,137,1301,5794
959,9,138,1420,6214
960,9,139,1707,7830
961,9,140,1740,7400
962,9,141,1776,7747
963,9,142,1891,8407
964,9,143,1737,7345
965,9,144,1752,7919
966,9,145,1509,6665
967,10,11,684,2006
968,10,12,836,3419
969,10,13,933,3658
970,10,14,587,1773
971,10,15,741,3616
972,10,16,772,3086
973,10,17,737,2577
974,10,18,947,3596
975,10,19,224,529
976,10,20,1489,6532
977,10,21,600,2448
978,10,22,1317,5731
979,10,23,1177,5499
980,10,24,1500,6546
981,10,25,856,3286
982,10,26,1031,3952
983,10,27,1010,4182
984,10,29,776,2800
985,10,30,818,2601
986,10,31,1652,7140
987,10,32,377,1559
988,10,33,330,1318
989,10,34,417,1411
990,10,35,1173,5293
991,10,36,663,2726
992,10,37,763,3791
993,10,38,1196,5567
994,10,39,993,3776
995,10,40,1441,6800
996,10,41,337,1502
997,10,42,845,4213
998,10,43,1465,6164
999,10,44,1344,6106
1000,10,45,611,2103
1001,10,46,514,2182
1002,10,47,1365,6077
1003,10,48,1436,6147
1004,10,49,1073,4961
1005,10,50,844,3847
1006,10,51,1127,4297
1007,10,52,482,2186
1008,10,53,691,3066
1009,10,54,1187,5289
1010,10,55,539,2001
1011,10,56,1277,4729
1012,10,57,763,2808
1013,10,58,661,3639
1014,10,59,1207,5438
1015,10,60,846,4294
1016,10,61,517,2210
1017,10,62,589,1568
1018,10,63,1652,6735
1019,10,64,1399,6155
1020,10,65,1820,7938
1021,10,66,576,2504
1022,10,67,591,2421
1023,10,68,625,2367
1024,10,69,617,1950
1025,10,70,949,3473
1026,10,71,1316,5302
1027,10,72,1054,4917
1028,10,73,1081,3770
1029,10,74,1046,3802
1030,10,75,566,2226
1031,10,76,673,2569
1032,10,77,1873,8088
1033,10,78,1539,7032
1034,10,79,1151,4539
1035,10,80,690,2767
1036,10,81,1054,4863
1037,10,82,974,3135
1038,10,83,1191,4784
1039,10,84,1047,4583
1040,10,85,1985,8723
1041,10,86,723,2682
1042,10,87,658,2367
1043,10,88,1021,3900
1044,10,89,1172,4328
1045,10,90,1126,5029
1046,10,91,840,3321
1047,10,92,2109,9127
1048,10,93,1699,6427
1049,10,94,1399,7005
1050,10,95,884,3420
1051,10,96,1054,3667
1052,10,97,766,2716
1053,10,98,1249,6445
1054,10,99,1418,6269
1055,10,100,1261,4658
1056,10,101,342,1366
1057,10,102,1030,3904
1058,10,103,523,2245
1059,10,104,1987,8735
1060,10,105,1438,5233
1061,10,106,1887,7733
1062,10,107,2011,8332
1063,10,108,1610,6321
1064,10,109,1457,6012
1065,10,110,744,3704
1066,10,111,1250,5678
1067,10,112,1191,5408
1068,10,113,868,4277
1069,10,114,1216,5669
1070,10,115,1505,7741
1071,10,116,821,4258
1072,10,117,1342,6024
1073,10,118,1443,7280
1074,10,119,628,2745
1075,10,120,1391,5435
1076,10,121,1288,4994
1077,10,122,1205,4310
1078,10,123,1439,6046
1079,10,124,1569,6798
1080,10,125,1239,5161
1081,10,126,1096,3624
1082,10,127,716,2538
1083,10,128,849,3323
1084,10,129,795,2794
1085,10,130,1161,4164
1086,10,131,440,1518
1087,10,132,1281,4412
1088,10,133,1231,4750
1089,10,134,1647,6809
1090,10,135,814,3248
1091,10,136,859,3401
1092,10,137,1364,5331
1093,10,138,1483,5751
1094,10,139,1770,7367
1095,10,140,1803,6937
1096,10,141,1839,7284
1097,10,142,1955,7944
1098,10,143,1709,6494
1099,10,144,1815,7457
1100,10,145,1572,6202
1101,11,12,516,1997
1102,11,13,963,3628
