ID,orig,dest,duration,distance
1999,57,97,1415,5706
2000,57,94,1538,6660
2001,57,95,1187,4227
2002,105,119,1074,4059
2003,105,118,2238,9623
2004,105,111,1578,6204
2005,105,110,2183,8845
2006,105,113,1664,6620
2007,105,112,1159,4610
2008,105,115,2300,10085
2009,105,114,1543,6195
2010,105,117,1301,5238
2011,105,116,1239,4678
2012,59,116,386,1347
2013,59,117,361,1176
2014,59,114,829,3229
2015,59,115,1155,4916
2016,59,112,254,829
2017,59,113,736,2453
2018,59,110,2066,9996
2019,59,111,817,3171
2020,59,118,1093,4455
2021,59,119,471,1816
2022,14,140,2356,10301
2023,14,141,2392,10648
2024,14,142,2508,11308
2025,14,143,2301,8540
2026,14,144,2368,10820
2027,14,145,2125,9566
2028,7,39,880,3669
2029,44,49,454,1586
2030,44,48,368,1351
2031,44,45,1130,5102
2032,44,47,132,326
2033,44,46,1076,3936
2034,45,139,1995,9652
2035,45,138,1708,8036
2036,45,133,1566,7193
2037,45,132,1506,6696
2038,45,131,1001,3303
2039,45,130,1495,6607
2040,45,137,1589,7616
2041,45,136,1154,3723
2042,45,135,1288,4407
2043,45,134,1872,9094
2044,67,79,850,3437
2045,67,78,873,3711
2046,67,77,1208,4767
2047,67,76,369,1494
2048,67,75,260,970
2049,67,74,611,2831
2050,67,73,794,3058
2051,67,72,426,1599
2052,67,71,1015,4200
2053,67,70,802,3427
2054,23,142,2102,9710
2055,23,143,1521,6728
2056,23,140,1925,8670
2057,23,141,1961,9017
2058,23,144,1949,9083
2059,23,145,1701,7950
2060,31,74,2036,9617
2061,31,75,1659,6974
2062,31,76,1935,8651
2063,31,77,1946,8656
2064,42,109,1324,5013
2065,42,108,1261,4693
2066,31,72,1365,6381
2067,31,73,2413,10601
2068,42,105,1214,4078
2069,42,104,1222,4583
2070,42,107,1246,4179
2071,42,106,1122,3581
2072,42,101,906,3120
2073,42,100,1016,3503
2074,42,103,477,1478
2075,42,102,727,2304
2076,71,89,453,1946
2077,71,88,291,1402
2078,71,85,2583,10286
2079,71,84,791,3687
2080,71,87,872,3818
2081,71,86,1954,7620
2082,71,81,1616,7014
2083,71,80,735,3129
2084,71,83,2389,9999
2085,71,82,2034,8777
2086,8,75,917,3453
2087,87,138,798,3353
2088,82,98,1965,9132
2089,82,99,1611,7008
2090,82,90,1759,7849
2091,82,91,1607,6543
2092,82,92,2269,9904
2093,82,93,1858,7203
2094,82,94,2115,9693
2095,82,95,1764,7259
2096,82,96,1643,6466
2097,82,97,1354,5515
2098,8,9,510,2246
2108,16,24,948,3246
2109,16,25,169,846
2110,16,26,265,1070
2111,16,27,519,2485
2112,16,20,937,3231
2113,16,21,187,771
2114,16,22,765,2430
2115,16,23,750,2573
2116,7,34,1757,6989
2117,8,79,1121,4296
2118,45,88,1371,4634
2119,45,89,1397,6613
2120,7,30,1684,6762
2121,16,29,1469,6322
2122,7,32,1717,7137
2123,8,78,1325,5197
2124,84,138,981,4572
2125,84,139,1458,6802
2126,84,136,318,1089
2127,84,137,1070,4839
2128,84,134,1335,6243
2129,84,135,682,2846
2130,84,132,975,4281
2131,84,133,1177,5083
2132,84,130,854,3923
2133,84,131,1080,4346
2134,127,128,1224,4870
2135,127,129,939,3650
2136,43,140,2277,10181
2137,86,116,1303,5930
2138,43,142,2454,11220
2139,43,143,1873,8239
2140,43,144,2301,10594
2141,43,145,2053,9461
2142,86,117,1608,7045
2143,40,144,2045,9641
2144,86,114,1899,8112
2145,4,71,1787,7868
2146,4,70,1800,8182
2147,4,73,1931,8479
2148,86,115,2188,10184
2149,4,75,1177,4852
2150,4,74,1896,8511
2151,4,77,1801,7474
2152,4,76,1287,5377
2153,4,79,1622,7105
2154,15,24,2263,9882
2155,15,27,1622,7654
2156,15,26,1940,8261
2157,15,21,1704,7284
2158,15,20,2251,9868
2159,15,23,1939,8835
2160,15,22,2080,9067
2161,86,110,1058,4503
2162,142,143,580,2518
2163,86,111,1933,8122
2164,142,145,384,1710
2165,142,144,245,487
2166,22,58,646,2559
2167,22,59,264,808
2168,5,118,1561,6704
2169,5,119,411,1679
2170,22,52,1010,4133
2171,22,53,991,4030
2172,5,114,1334,5093
2173,5,115,1624,7165
2174,22,56,1218,4359
2175,22,57,950,3671
2176,22,54,377,1286
2177,22,55,1174,4439
2178,33,90,936,4828
2179,33,91,815,3545
2180,53,96,861,3437
2181,53,97,898,4305
2182,53,94,1193,4972
2183,53,95,793,2901
2184,53,92,1952,7804
2185,53,93,1542,5104
2186,53,90,788,3490
2187,53,91,636,2185
2188,40,143,1617,7286
2189,40,142,2198,10267
2190,40,141,2057,9575
2191,40,140,2021,9228
2192,53,98,1043,4411
2193,53,99,1214,4460
2194,33,93,1561,5631
2195,17,89,577,1986
2196,17,88,1013,3715
2197,17,85,2488,10804
2198,17,84,1447,6959
2199,17,87,420,1597
2200,17,86,1235,5238
2201,17,81,1557,6944
2202,17,80,972,4155
2203,17,83,2211,9299
2204,17,82,1124,4994
2205,6,59,668,2347
2206,6,58,368,1356
2207,6,51,1222,4389
2208,6,50,642,2246
2209,12,22,1155,4180
2210,6,52,732,2929
2211,12,24,1339,4996
2212,6,54,329,1187
2213,6,57,964,3490
2214,12,27,174,763
2215,33,94,1312,6509
2216,6,47,437,1154
2217,67,108,1700,5962
2218,12,29,1523,6364
2219,67,106,1831,6607
2220,67,107,1956,7205
2221,67,104,1513,5171
2222,67,105,1527,4875
2223,67,102,1119,3546
2224,67,103,660,1898
2225,67,100,1351,4300
2226,67,101,660,2178
2227,6,115,841,4076
2228,6,114,309,809
2229,6,117,556,1831
2230,6,116,322,1089
2231,6,111,344,818
2232,6,110,1845,9558
2233,6,113,197,529
2234,6,112,538,1826
2235,6,119,750,2741
2236,6,118,779,3615
2237,43,101,1576,6490
2238,33,96,1093,4772
2239,12,20,1327,4981
2240,14,18,1307,5172
2241,12,21,352,1606
2242,6,53,697,3214
2243,12,23,1140,4323
2244,6,55,897,3235
2245,33,97,804,3822
2246,12,25,329,1388
2247,17,110,614,3140
2248,17,111,1753,7759
2249,17,112,1694,7489
2250,17,113,1371,6357
2251,17,114,1719,7750
2252,17,115,2008,9822
2253,33,89,1212,5433
2254,33,88,1051,4536
2255,17,118,1946,9361
2256,17,119,1333,5634
2257,33,85,1898,8227
2258,6,56,1480,5407
2259,33,83,1053,3989
2260,33,82,1022,3534
2261,33,81,967,4367
2262,33,80,665,2990
2263,29,139,1383,5891
2264,29,138,1096,4275
2265,29,131,474,1954
2266,29,130,773,2687
2267,29,133,843,3274
2268,29,132,893,2935
2269,29,135,744,2709
2270,29,134,1260,5332
2271,29,137,976,3854
2272,29,136,1170,4432
2273,52,77,1695,7028
2274,52,76,791,2763
2275,52,75,682,2238
2276,52,74,1032,4099
2277,52,73,1498,5912
2278,52,72,876,3857
2279,52,71,1327,5056
2280,52,70,1366,5614
2281,45,76,1130,3742
2282,52,79,1162,4293
2283,52,78,1360,5972
2284,13,81,821,3075
2285,13,80,1260,4249
2286,13,83,258,1126
2287,13,82,1162,4622
2288,13,85,494,1883
2289,13,84,1483,5663
2290,13,87,1814,7291
2291,13,86,1020,4276
2292,13,89,1790,6933
2293,13,88,1646,5794
2294,18,88,1009,3835
2295,18,89,573,2106
2296,11,103,690,3146
2297,11,102,934,3498
2298,11,105,1074,3726
2299,11,104,1372,5010
2300,11,107,1752,6955
2301,11,106,1628,6357
2302,18,80,967,4274
2303,18,81,1639,7391
2304,18,82,930,4085
2305,18,83,2294,9745
2306,18,84,1529,7406
2307,18,85,2571,11251
2308,18,86,1041,4328
2309,18,87,416,1716
2310,63,99,670,2665
2311,63,98,1072,4950
2312,63,91,1576,7034
2313,63,90,1234,5546
2314,63,93,795,3259
2315,63,92,1214,5562
2316,63,95,1524,7003
2317,63,94,1218,5545
2318,63,97,2010,8794
2319,63,96,1931,8888
2320,67,109,1546,5654
2321,7,36,959,3638
2322,41,88,1431,5882
2323,41,89,995,4153
2324,41,86,838,3776
2325,41,87,839,3763
2326,41,84,1301,5422
2327,41,85,2081,7937
2328,41,82,650,2817
2329,41,83,1845,7180
2330,41,80,944,3605
2331,41,81,1154,5430
2332,61,144,1885,8436
2333,61,145,1642,7181
2334,7,104,828,3225
2335,61,140,1873,7916
2336,61,141,1909,8263
2337,61,142,2025,8923
2338,61,143,1787,6763
2339,44,114,309,971
2340,44,115,663,2790
2341,44,116,553,2021
2342,44,117,326,1266
2343,44,110,2151,10507
2344,44,111,337,886
2345,64,129,1904,8880
2346,64,128,1231,5040
2347,64,127,2061,8798
2348,64,126,2121,9392
2349,64,125,1497,6530
2350,64,124,1827,8167
2351,44,118,601,2329
2352,64,122,1772,7598
2353,64,121,1915,8520
2354,64,120,2122,9574
2355,101,115,1753,7816
2356,101,114,1464,5744
2357,101,117,1177,4566
2358,101,116,872,3451
2359,101,111,1499,5753
2360,101,110,1224,5134
2361,101,113,1117,4351
2362,101,112,1027,3951
2363,101,119,544,2219
2364,101,118,1691,7355
2365,25,80,1018,3560
2366,25,81,697,2409
2367,25,82,965,4381
2368,25,83,573,2291
2369,25,84,1241,4975
2370,25,85,898,3354
2371,25,86,823,4035
2372,25,87,1573,6602
2373,25,88,1405,5106
2374,25,89,1549,6245
2375,51,69,1252,4541
2376,51,68,1238,4318
2377,51,61,581,2284
2378,51,60,1245,4858
2379,51,63,733,2572
2380,51,62,768,3095
2381,51,65,1260,4779
2382,51,64,956,3768
2383,51,67,1072,3261
2384,51,66,1557,6102
2385,34,115,1767,7973
2386,34,114,1478,5901
2387,34,117,1158,4459
2388,34,116,854,3344
2389,34,111,1512,5910
2390,34,110,1197,5033
2391,34,113,1130,4508
2392,34,112,1008,3843
2393,80,86,1308,5592
2394,34,119,526,2112
2395,34,118,1705,7512
2396,49,137,1985,9397
2397,49,136,1096,4633
2398,49,135,1215,5399
2399,49,134,2010,9439
2400,49,133,1852,8816
2401,49,132,1650,7477
2402,49,131,1253,5544
2403,49,130,1781,8229
2404,49,139,2133,9998
2405,49,138,1656,7769
2406,77,140,546,2650
2407,10,59,1207,5438
2408,10,58,661,3639
2409,10,53,691,3066
2410,10,52,482,2186
2411,10,51,1127,4297
2412,10,50,844,3847
2413,10,57,763,2808
2414,10,56,1277,4729
2415,10,55,539,2001
2416,10,54,1187,5289
2417,42,50,320,298
2418,42,51,774,2557
2419,42,52,436,1420
2420,42,53,564,2425
2421,42,54,422,1136
2422,42,55,600,1726
2423,42,56,1032,3575
2424,42,57,515,1658
2425,42,58,219,954
2426,42,59,442,1285
2427,9,18,536,2685
2428,9,19,437,1699
2429,9,10,432,1038
2430,78,99,1239,4577
2431,9,12,1110,3918
2432,9,13,1121,4393
2433,9,14,750,2550
2434,9,15,518,2752
2435,9,16,960,3820
2436,78,98,806,3700
2437,33,95,1226,6285
2438,78,91,463,1766
2439,78,90,421,1998
2440,14,122,767,2900
2441,14,123,923,3726
2442,14,120,953,4024
2443,14,121,849,3584
2444,14,126,870,3084
2445,14,127,757,2705
2446,59,136,1232,4903
2447,14,125,723,2840
2448,59,138,1792,8038
2449,59,139,2270,10267
2450,14,128,1386,4956
2451,14,129,1457,6315
2452,37,87,931,4034
2453,37,86,1093,4510
2454,37,85,2887,12569
2455,37,84,1846,8725
2456,141,142,145,762
2457,80,138,863,3694
2458,80,139,1341,5924
2459,80,132,831,3214
2460,80,133,830,4131
2461,80,130,664,2800
2462,80,131,532,2684
2463,80,136,169,634
2464,80,137,952,3961
2465,80,134,1217,5365
2466,80,135,444,1685
2467,44,69,1687,6961
2468,44,68,1226,5540
