ID,orig,dest,duration,distance
8497,58,136,859,3671
8498,58,139,1897,9035
8499,58,138,1420,6806
8500,86,113,1551,6720
8501,46,123,925,3864
8502,46,122,963,4228
8503,46,121,1046,4913
8504,46,120,1149,5353
8505,46,127,1091,4357
8506,46,126,1047,4976
8507,46,125,725,2978
8508,46,124,1055,4616
8509,46,129,1277,5255
8510,46,128,871,2985
8511,11,145,2209,7757
8512,11,144,2452,9011
8513,116,144,1992,9400
8514,116,145,1744,8266
8515,31,49,798,3017
8516,31,48,447,1651
8517,31,45,1537,6697
8518,31,44,576,2053
8519,39,40,1008,3831
8520,103,122,1189,5008
8521,103,123,1113,4825
8522,103,120,1538,6984
8523,103,121,1332,5931
8524,103,126,1353,6144
8525,103,127,1237,4538
8526,103,124,1244,5578
8527,103,125,913,3940
8528,35,67,1026,4427
8529,35,66,1615,7695
8530,103,128,866,3144
8531,103,129,1259,5407
8532,35,63,457,2237
8533,35,62,1328,5855
8534,35,61,818,3511
8535,35,60,586,1905
8536,72,119,1089,4762
8537,72,118,821,3578
8538,72,113,706,2987
8539,72,112,1002,3844
8540,72,111,786,2774
8541,72,110,1478,6430
8542,72,117,1021,3850
8543,72,116,831,3547
8544,72,115,883,4039
8545,72,114,752,2765
8546,113,136,852,3202
8547,113,137,1501,6604
8548,113,134,1766,8008
8549,113,135,1163,5064
8550,113,132,1406,6045
8551,113,133,1805,8491
8552,113,130,1285,5688
8553,113,131,1206,5219
8554,47,139,1950,8981
8555,113,138,1412,6337
8556,113,139,1889,8566
8557,47,138,1473,6751
8558,71,110,1524,6923
8559,71,111,1313,5108
8560,71,112,1529,6178
8561,71,113,1233,5321
8562,71,114,1279,5098
8563,71,115,1304,6118
8564,71,116,1358,5881
8565,71,117,1548,6183
8566,71,118,1242,5657
8567,71,119,1764,7977
8568,63,64,305,1493
8569,63,65,611,2535
8570,63,66,2227,8896
8571,63,67,1468,5487
8572,18,126,1051,4574
8573,63,69,1922,7336
8574,39,49,558,2002
8575,51,94,1799,7570
8576,51,95,1448,5136
8577,51,96,1516,5673
8578,51,97,1676,6615
8579,51,90,1442,5726
8580,51,91,1290,4420
8581,51,92,1310,6077
8582,51,93,899,3376
8583,18,127,501,2149
8584,51,98,1648,7009
8585,51,99,905,3343
8586,35,118,1030,4713
8587,35,119,541,2360
8588,35,110,2049,10287
8589,35,111,489,1889
8590,35,112,18,115
8591,35,113,513,1836
8592,35,114,455,1879
8593,35,115,1093,5174
8594,35,116,369,1639
8595,35,117,169,731
8596,4,7,903,3074
8597,4,6,704,2779
8598,4,5,618,2629
8599,4,9,1309,5746
8600,4,8,2068,9281
8601,95,138,550,2553
8602,95,139,1027,4783
8603,95,130,423,1904
8604,95,131,683,2941
8605,95,132,544,2262
8606,95,133,746,3064
8607,95,134,904,4224
8608,95,135,303,1281
8609,95,136,299,1414
8610,95,137,639,2820
8611,41,42,946,4780
8612,41,43,1566,6731
8613,41,46,737,3681
8614,41,47,1775,7799
8615,108,109,124,526
8616,106,107,124,598
8617,106,109,638,2793
8618,106,108,532,2312
8619,11,87,1295,3921
8620,11,86,279,1267
8621,11,85,1440,5252
8622,11,84,1236,5048
8623,11,83,1204,4495
8624,11,82,469,1727
8625,11,81,1021,4126
8626,11,80,1327,4321
8627,11,89,1809,5883
8628,11,88,1658,5454
8629,44,74,1443,6676
8630,96,115,1319,6340
8631,96,114,1303,5324
8632,96,117,1572,6409
8633,96,116,1284,4285
8634,96,111,1337,5333
8635,96,110,1114,4974
8636,96,113,1159,3725
8637,96,112,1553,6403
8638,96,119,1592,6833
8639,96,118,1257,5879
8640,44,75,1164,5213
8641,68,76,47,202
8642,68,77,863,3271
8643,68,74,289,1539
8644,68,75,50,322
8645,68,72,436,1929
8646,68,73,472,1766
8647,68,70,480,2135
8648,68,71,578,2595
8649,68,78,553,2243
8650,68,79,413,1832
8651,48,89,1603,7271
8652,48,88,1159,5233
8653,48,85,1104,4246
8654,48,84,787,3293
8655,48,87,1760,8634
8656,48,86,1580,7065
8657,48,81,421,1714
8658,48,80,1067,4682
8659,48,83,1138,4635
8660,48,82,1722,7410
8661,5,74,1246,4715
8662,16,18,1647,7337
8663,87,128,832,3480
8664,87,129,74,435
8665,87,122,1742,6291
8666,87,123,2165,8609
8667,87,120,1928,7416
8668,87,121,1825,6975
8669,87,126,1347,5944
8670,87,127,797,3519
8671,87,124,2295,9361
8672,87,125,1965,7724
8673,26,132,1876,7100
8674,26,133,2255,10092
8675,26,130,1709,6686
8676,8,69,395,2136
8677,26,136,1396,5016
8678,26,137,1948,8069
8679,26,134,2232,9547
8680,26,135,1530,5701
8681,8,62,796,3548
8682,8,63,1881,7875
8683,8,60,1596,7331
8684,8,61,901,4676
8685,8,66,234,1179
8686,8,67,1006,4226
8687,8,64,2150,9192
8688,5,88,1246,4270
8689,133,138,503,2007
8690,133,139,700,3316
8691,133,134,577,2757
8692,133,135,498,2129
8693,133,136,943,3909
8694,133,137,293,1280
8695,5,75,896,2855
8696,93,145,3275,14606
8697,93,144,3523,15740
8698,78,142,1045,4705
8699,93,143,3096,13385
8700,78,140,858,3622
8701,78,141,900,3943
8702,78,144,935,4367
8703,93,142,3676,16366
8704,93,141,3535,15674
8705,20,49,562,2165
8706,20,48,216,763
8707,20,47,207,540
8708,20,46,1183,4515
8709,20,45,1198,5406
8710,20,44,207,666
8711,20,43,145,560
8712,20,42,824,2431
8713,20,41,1668,7654
8714,20,40,139,584
8715,47,88,1079,4805
8716,47,89,1523,6843
8717,4,108,906,3891
8718,4,109,968,4211
8719,4,104,763,2836
8720,4,105,829,3263
8721,4,106,747,2733
8722,4,107,871,3331
8723,4,100,643,2672
8724,4,101,898,3803
8725,4,102,354,1473
8726,4,103,541,2351
8727,81,82,1514,6008
8728,81,83,971,4086
8729,81,86,1372,5662
8730,81,87,1554,7232
8731,81,84,862,3786
8732,81,85,931,3860
8733,81,88,1233,5726
8734,81,89,1943,8551
8735,44,79,1174,5346
8736,47,76,1378,5808
8737,60,138,1394,6354
8738,60,139,1871,8583
8739,60,134,1748,8025
8740,60,135,1145,5081
8741,60,136,834,3219
8742,60,137,1483,6621
8743,60,130,1267,5705
8744,60,131,1188,5236
8745,60,132,1388,6062
8746,60,133,1787,8508
8747,75,92,2326,9503
8748,33,77,1683,7887
8749,47,140,1971,8657
8750,47,141,2007,9004
8751,47,142,2147,9696
8752,33,71,1483,6474
8753,75,98,946,4483
8754,58,119,438,936
8755,58,118,881,4098
8756,58,113,307,1094
8757,58,112,539,1819
8758,58,111,689,2496
8759,58,110,1630,8373
8760,58,117,689,2434
8761,58,116,160,618
8762,58,115,944,4559
8763,58,114,654,2487
8764,3,81,1146,4360
8765,3,80,1250,4220
8766,3,83,1071,3763
8767,3,82,613,2848
8768,3,85,1306,4521
8769,3,84,1473,5635
8770,3,87,1377,6233
8771,3,86,471,2502
8772,3,89,1655,7394
8773,3,88,1637,5766
8774,40,52,1300,5716
8775,40,53,1148,5258
8776,40,50,1198,5045
8777,40,51,1186,4681
8778,40,56,1463,5410
8779,40,57,1107,4482
8780,40,54,534,2096
8781,40,55,1392,5668
8782,40,58,826,3745
8783,40,59,509,1859
8784,63,119,802,2806
8785,63,118,1219,5690
8786,120,145,2687,12356
8787,120,144,2930,13610
8788,63,113,993,3910
8789,63,112,500,2203
8790,120,141,2954,13438
8791,120,140,2918,13091
8792,120,143,2831,11938
8793,120,142,3069,14098
8794,19,65,1801,6893
8795,19,64,1381,5110
8796,19,67,872,2855
8797,19,66,742,3226
8798,19,61,621,2097
8799,19,60,1249,4874
8800,125,128,1539,5992
8801,125,129,1944,8263
8802,125,126,1093,4422
8803,125,127,1141,4658
8804,19,69,436,1665
8805,19,68,907,2801
8806,74,79,293,1352
8807,74,78,498,2252
8808,53,129,927,4382
8809,53,128,645,2186
8810,53,125,1082,3838
8811,53,124,1412,5476
8812,53,127,910,3519
8813,53,126,1290,4605
8814,53,121,1403,5772
8815,53,120,1506,6212
8816,53,123,1282,4723
8817,53,122,1320,5088
8818,47,48,386,1244
8819,47,49,556,1987
8820,30,102,969,3834
8821,30,103,726,3482
8822,30,100,881,3394
8823,30,101,508,1993
8824,30,106,1663,6693
8825,30,107,1787,7291
8826,30,104,1407,5346
8827,30,105,1109,4063
8828,30,108,1282,5150
8829,30,109,1490,6363
8830,16,119,157,376
8831,16,118,1417,5981
8832,16,115,1479,6442
8833,16,114,1015,3692
8834,16,117,790,2723
8835,16,116,485,1608
8836,16,111,1049,3702
8837,16,110,1971,8973
8838,16,113,842,2977
8839,16,112,639,2107
8840,29,79,928,3405
8841,29,78,1132,4305
8842,73,142,1088,4773
8843,29,71,1056,3892
8844,29,70,561,1996
8845,29,73,693,2293
8846,29,72,1422,7293
8847,29,75,737,3033
8848,29,74,658,2325
8849,29,77,1428,4926
8850,29,76,644,2508
8851,35,52,783,3487
8852,35,53,764,3385
8853,35,50,693,2805
8854,35,51,833,3344
8855,35,56,1067,4350
8856,35,57,723,3026
8857,35,54,150,641
8858,30,83,1174,4601
8859,35,55,947,3794
8860,30,85,1410,5358
8861,20,116,661,2600
8862,20,117,158,522
8863,20,114,406,1774
8864,20,115,732,3461
8865,20,112,302,971
8866,20,113,571,1782
8867,20,110,2219,10811
8868,20,111,394,1716
8869,10,95,884,3420
8870,20,118,670,3000
8871,20,119,833,3321
8872,10,94,1399,7005
8873,10,99,1418,6269
8874,10,98,1249,6445
8875,82,123,929,3956
8876,82,122,603,2309
8877,82,121,686,2993
8878,82,120,789,3434
8879,82,127,445,1942
8880,82,126,336,1467
8881,82,125,738,3125
8882,82,124,981,4536
8883,82,129,1383,5592
8884,82,128,1616,6545
8885,87,140,1089,4540
8886,87,141,1124,4887
8887,134,142,354,1197
8888,108,124,1242,5419
8889,108,127,1834,7161
8890,108,126,1807,7541
8891,108,121,1310,5772
8892,108,120,1413,6212
8893,108,123,963,3966
8894,108,122,1166,4850
8895,108,129,2286,9409
8896,108,128,1881,7138
8897,129,144,989,4349
8898,129,145,746,3095
8899,129,140,977,3830
8900,129,141,1013,4177
8901,129,142,1129,4836
8902,129,143,974,3774
8903,76,128,533,2326
8904,76,129,335,1440
8905,76,126,1563,6851
8906,76,127,1013,4427
8907,76,124,1879,7698
8908,76,125,1549,6061
8909,76,122,1787,7311
8910,76,123,1748,6946
8911,76,120,1973,8435
8912,76,121,1869,7995
8913,11,69,581,1884
8914,11,68,1263,3922
8915,11,65,1787,7201
8916,11,64,1367,5418
8917,11,67,1228,3975
8918,11,66,886,3445
8919,11,61,566,2405
8920,11,60,1226,5089
8921,11,63,1458,5588
8922,11,62,97,438
8923,96,139,855,4166
8924,96,138,476,2251
8925,96,137,448,2130
8926,96,136,557,2398
8927,96,135,112,618
8928,96,134,732,3608
8929,96,133,448,1558
8930,96,132,273,911
8931,96,131,589,2579
8932,96,130,107,497
8933,9,83,1798,6416
8934,9,82,723,2478
8935,9,81,1120,4666
8936,9,80,1029,2784
8937,9,87,952,4401
8938,9,86,791,3012
8939,9,85,2033,7173
8940,9,84,1386,4600
8941,8,48,2187,9185
8942,9,89,1109,4791
8943,9,88,1360,3916
8944,8,49,1823,7999
8945,12,144,2182,9524
8946,12,145,1939,8270
8947,12,142,2322,10011
8948,12,143,2083,7851
8949,12,140,2170,9005
8950,12,141,2206,9352
8951,8,40,2191,9838
8952,8,41,274,1118
8953,24,27,1539,5847
8954,31,145,2304,10779
8955,31,144,2553,11912
8956,31,143,2125,9557
8957,31,142,2705,12538
8958,31,141,2565,11846
8959,31,140,2529,11499
8960,26,118,1521,6337
8961,26,119,431,1441
8962,26,114,893,3480
8963,26,115,1584,6798
8964,26,116,590,1963
8965,26,117,651,2524
8966,26,110,2270,10611
8967,26,111,928,3490
8968,26,112,510,1895
8969,26,113,947,3333
8970,47,135,1224,5478
8971,47,134,1827,8422
8972,47,137,1562,7018
8973,47,136,912,3616
8974,47,131,1595,6655
8975,47,130,1346,6102
8976,47,133,1670,7262
8977,54,98,957,4536
8978,54,97,1419,7093
8979,54,96,1708,8043
8980,54,95,1147,5539
8981,54,94,1107,5096
8982,54,93,1275,5532
8983,54,92,1694,7835
8984,54,91,1095,4945
8985,54,90,857,4082
8986,92,93,658,3104
8987,6,63,793,3391
8988,92,95,2831,13114
8989,92,94,2380,10603
8990,92,97,2845,11943
8991,92,96,2685,11001
8992,92,99,1947,7985
8993,92,98,2233,10007
8994,12,14,448,1688
8995,89,108,2479,9782
8996,89,109,2325,9474
8997,12,17,1484,6141
8998,89,102,1898,7365
8999,89,103,1439,5718
9000,89,100,2130,8120
9001,89,101,1528,6359
9002,89,106,2860,11950
9003,89,107,2639,11208
9004,89,104,2857,11828
9005,89,105,2306,8695
9006,87,104,2372,10642
9007,87,105,2163,7796
9008,87,106,2272,9640
9009,87,107,2396,10238
9010,87,100,1987,7221
9011,87,101,940,4049
9012,87,102,1762,7644
9013,87,103,1237,5705
9014,87,108,2296,10033
9015,87,109,2359,10352
9016,126,129,1321,5486
9017,126,128,1593,5899
9018,126,127,382,1836
9019,76,141,1052,4986
9020,57,114,1354,5324
9021,3,8,1248,4671
9022,3,9,839,2817
9023,57,115,1643,7397
9024,3,4,947,3667
9025,3,5,391,1495
9026,3,6,1520,5918
9027,3,7,1641,6170
9028,57,116,758,3142
9029,59,71,1694,7494
9030,57,110,1566,6521
9031,57,111,1389,5334
9032,57,112,913,3641
9033,73,128,923,3584
9034,73,125,1941,7586
9035,66,143,1741,6678
9036,73,124,2271,9223
9037,66,142,1896,7740
9038,57,118,1581,6935
9039,57,119,430,1910
9040,105,139,2665,11367
9041,3,69,726,2447
9042,3,68,1348,4672
9043,3,67,1182,3616
9044,3,66,1031,4008
9045,3,65,1912,7435
9046,105,138,2317,9135
9047,3,63,1429,4861
9048,3,62,241,1001
9049,3,61,691,2639
9050,3,60,1355,5213
9051,63,133,2477,10828
9052,63,132,2060,9251
9053,63,131,1877,7556
9054,63,130,1939,8893
9055,114,117,511,1769
9056,114,116,566,2124
9057,114,115,780,3886
9058,63,134,2420,11213
9059,40,70,2060,9864
9060,40,71,1425,6779
9061,114,119,1051,4339
9062,114,118,718,3425
9063,40,74,1528,7346
9064,40,75,1250,5883
9065,40,76,1428,6380
9066,40,77,1439,6385
9067,105,133,2538,10428
9068,74,129,174,557
9069,19,43,1446,5120
9070,19,42,826,3169
9071,19,41,541,2096
9072,19,40,1844,7381
9073,19,47,1768,6657
9074,19,46,606,2072
9075,19,45,381,1079
9076,19,44,1747,6687
9077,125,140,2541,10730
9078,125,141,2577,11077
9079,125,142,2692,11737
9080,125,143,2454,9576
9081,125,144,2552,11249
9082,125,145,2309,9995
9083,119,138,1798,8313
9084,119,139,2275,10543
9085,119,130,1923,8774
9086,119,131,1395,6089
9087,119,132,1792,8022
9088,119,133,1994,9361
9089,119,134,2152,9984
9090,119,135,1145,4316
9091,119,136,1238,5178
9092,119,137,2127,9942
9093,8,139,1570,6677
9094,8,138,1283,5061
9095,30,128,1439,5585
9096,30,129,1625,5037
9097,8,131,746,2911
9098,8,130,1192,4403
9099,30,126,651,2895
9100,30,127,699,3130
9101,30,120,753,3272
9102,30,121,650,2831
9103,30,122,567,2147
9104,30,123,893,3793
9105,37,48,2338,9993
9106,16,137,1654,7106
9107,16,136,1102,4054
9108,16,135,1236,4738
9109,16,134,1938,8584
9110,16,133,1957,8453
9111,16,132,1582,6138
9112,16,131,1284,4884
9113,16,130,1415,5723
9114,16,139,2061,9143
9115,16,138,1955,8689
9116,53,107,1700,5684
9117,53,106,1576,5086
9118,53,105,1280,3910
9119,53,104,1267,4207
9120,53,103,413,934
9121,53,102,873,2581
9122,53,101,350,1153
9123,53,100,1104,3335
9124,48,139,2030,9408
9125,53,109,1300,4689
9126,53,108,1453,4998
9127,45,47,1455,5391
9128,37,118,2344,11126
9129,37,119,1732,7399
9130,37,116,1723,8104
9131,37,117,2244,9870
9132,37,114,2118,9515
9133,37,115,2407,11587
9134,37,112,2093,9254
9135,37,113,1770,8123
9136,37,110,12,87
9137,37,111,2152,9525
9138,40,98,383,1676
9139,29,57,1637,7172
9140,29,56,2153,9088
9141,29,55,1437,6119
9142,29,54,1658,7369
9143,29,53,1193,5709
9144,29,52,1284,5821
9145,29,51,1895,8070
9146,29,50,1315,5928
9147,29,59,1679,7518
9148,29,58,1133,5720
9150,138,139,428,1651
9151,20,130,1453,6592
9152,20,131,1702,7145
9153,20,132,1573,6949
9154,20,133,1776,7751
9155,20,134,1933,8911
9156,20,135,1331,5968
9157,20,136,1019,4105
9158,20,137,1668,7508
9159,20,138,1579,7241
9160,20,139,2057,9470
9161,135,139,969,4784
9162,24,90,1137,5072
9163,24,91,1479,6560
9164,24,92,1494,6573
9165,24,93,1075,4270
9166,24,94,976,4017
9167,24,95,1427,6529
9168,24,96,1835,8414
9169,24,97,2035,9023
9170,24,98,829,3422
9171,24,99,543,1400
9172,24,145,2243,10254
9173,24,144,2491,11388
9174,24,141,2503,11322
9175,24,140,2467,10975
9176,24,143,2063,9032
9177,24,142,2644,12014
9178,62,81,1212,5167
9179,62,80,1230,3883
9180,62,83,1210,4599
9181,62,82,427,1658
9182,62,85,1446,5356
9183,62,84,1587,5700
9184,62,87,1199,3484
9185,62,86,237,1198
9186,62,89,1712,5445
9187,62,88,1561,5016
9188,49,68,1010,4532
9189,49,69,1473,6189
9190,49,60,521,2074
9191,49,61,473,1938
9192,49,62,1059,4651
9193,49,63,753,1837
9194,49,64,525,1912
9195,49,65,945,3695
9196,49,66,1432,6743
9197,49,67,844,3475
9198,69,126,329,1031
9199,69,127,221,812
9200,69,124,1284,5662
9201,69,125,1041,4252
9202,69,122,906,3436
9203,69,123,1232,5082
9204,69,120,1092,4560
9205,69,121,989,4120
9206,69,128,1501,4933
9207,69,129,1159,4462
9208,72,93,2357,9120
9209,14,88,1613,5945
9210,14,89,1725,7692
9211,72,92,2776,11423
9212,14,84,1450,5814
9213,14,85,1357,4729
9214,14,86,372,1834
9215,14,87,1446,6531
9216,14,80,1227,4400
9217,14,81,1123,4540
9218,14,82,515,2180
9219,14,83,1121,3972
9220,76,108,1920,7221
9221,76,109,1766,6912
9222,72,90,291,1378
9223,76,100,1571,5558
9224,76,101,1156,4957
9225,76,102,1340,4804
9226,76,103,880,3156
9227,76,104,2588,11549
9228,76,105,1747,6133
9229,76,106,2489,10548
9230,76,107,2613,11146
9231,11,49,1040,4224
9232,11,48,1403,5410
9233,45,117,1117,4401
9234,11,43,1433,5427
9235,11,42,835,3493
9236,11,41,808,2892
9237,11,40,1579,6321
9238,11,47,1647,6276
9239,11,46,598,2494
9240,11,45,223,896
9241,35,120,1927,8581
9242,92,102,1259,5657
9243,92,103,1755,7647
9244,92,100,1556,6586
9245,92,101,1999,8436
9246,92,106,1067,4864
9247,92,107,913,4363
9248,92,104,787,3900
9249,92,105,1138,5192
9250,92,108,868,3890
9251,92,109,857,3942
9252,30,55,746,3183
9253,30,54,1309,5594
9254,30,57,673,2900
9255,30,56,897,3465
9256,30,51,799,3127
9257,30,50,897,4237
9258,30,53,900,3460
9259,30,52,707,3346
9260,30,59,1329,5743
9261,30,58,1200,5367
9262,69,73,1214,4509
9263,33,92,1971,8332
9264,31,129,2126,9625
9265,31,128,1501,6584
9266,8,29,466,1952
9267,31,121,2092,8979
9268,31,120,2298,10033
9269,31,123,1758,7744
9270,8,25,1240,5751
9271,8,22,2067,8769
9272,31,124,2003,8626
9273,31,127,2283,9542
9274,8,21,983,4913
9275,121,144,2841,13170
9276,121,145,2598,11916
9277,121,140,2829,12651
9278,121,141,2865,12998
9279,121,142,2981,13657
9280,121,143,2743,11497
9281,136,137,968,4287
9282,136,139,1235,5350
9283,136,138,879,4020
9284,47,119,1268,4957
9285,47,118,468,2003
9286,47,117,345,1160
9287,47,116,677,2097
9288,47,115,531,2464
9289,47,114,217,618
9290,22,50,920,3450
9291,47,112,354,1190
9292,47,111,205,560
9293,47,110,2306,11090
9294,89,124,2437,10260
9295,89,125,2107,8622
9296,89,126,1956,8253
9297,89,127,1406,5829
9298,89,120,2532,10997
9299,89,121,2428,10556
9300,89,122,2346,9872
9301,89,123,2307,9508
9302,89,128,850,3936
9303,89,129,539,2226
9304,45,116,812,3286
9305,122,145,2443,11083
9306,122,144,2686,12337
9307,122,143,2588,10664
9308,122,142,2826,12824
9309,122,141,2710,12164
9310,122,140,2674,11817
9311,5,6,1130,4422
9312,5,7,1250,4675
9313,56,111,1414,5519
9314,56,110,2145,8303
9315,56,113,1625,6078
9316,56,112,996,3924
9317,56,115,2262,9543
9318,56,114,1380,5510
9319,56,117,1138,4553
9320,56,116,1076,3993
9321,56,119,1036,3517
9322,56,118,2200,9081
9323,86,87,1691,7168
9324,62,127,584,2035
9325,62,126,696,2414
9326,126,143,2095,8644
9327,126,142,2250,9706
9328,126,141,2134,9047
9329,126,140,2098,8700
9330,126,145,1867,7965
9331,126,144,2110,9219
9332,102,134,2225,9181
9333,102,135,1523,5335
9334,102,136,1389,4650
9335,102,137,1942,7703
9336,102,130,1702,6320
9337,102,131,1571,5481
9338,53,69,811,2931
9339,53,68,583,2082
9340,53,67,417,1026
9341,53,66,898,3933
9342,53,65,1566,5687
9343,53,64,1146,3904
9344,53,63,1341,4087
9345,53,62,847,3420
9346,53,61,408,899
9347,53,60,641,2484
9348,4,140,2384,10317
9349,4,141,2419,10664
9350,4,142,2560,11357
9351,4,143,1980,8375
9352,4,144,2407,10730
9353,4,145,2159,9597
9354,7,71,1855,8622
9355,92,143,3467,15618
9356,30,68,1377,5481
9357,95,105,2278,8789
9358,95,104,2228,8638
9359,95,107,2009,8019
9360,95,106,2127,8091
9361,95,101,1466,6779
9362,95,100,2102,8214
9363,114,139,1734,8362
9364,114,138,1257,6133
9365,114,135,1008,4860
9366,114,134,1611,7804
9367,114,137,1345,6400
9368,114,136,696,2998
9369,114,131,1379,6037
9370,114,130,1130,5484
9371,114,133,1453,6643
9372,114,132,1250,5841
9373,19,29,1057,3234
9374,19,21,658,2238
9375,19,20,1470,5488
9376,19,23,1283,4830
9377,19,22,1298,4687
9378,19,25,915,3075
9379,19,24,1481,5502
9380,19,27,721,2568
9381,19,26,1089,3742
9382,36,68,896,3430
9383,36,69,1130,4189
9384,36,62,888,4120
9385,36,63,976,3166
9386,36,60,695,2727
9387,36,61,209,887
9388,36,66,1317,5343
9389,36,67,730,2374
9390,36,64,723,2586
9391,36,65,1143,4369
9392,8,117,2092,9061
9393,8,116,1571,7295
9394,8,115,2052,9052
9395,8,114,1966,8706
9396,8,113,1619,7314
9397,8,112,1941,8446
9398,8,111,2001,8716
9399,8,110,298,1228
9400,8,119,1011,5210
9401,8,118,1990,8591
9402,3,45,311,1114
9403,3,44,1559,5791
9404,3,47,1773,6510
9405,3,46,577,2250
9406,3,41,952,3455
9407,3,40,1704,6555
9408,3,43,1558,5661
9409,3,42,961,3727
9410,3,49,1165,4458
9411,3,48,1529,5644
9412,7,77,1869,8229
9413,117,118,756,3188
9414,117,119,786,3208
9415,37,138,1557,6842
9416,37,139,1844,8458
9417,37,130,1263,5418
9418,37,131,897,3719
9419,37,132,1354,5503
9420,37,133,1304,5842
9421,37,134,1721,7900
9422,37,135,1279,5211
9423,37,136,1706,6934
9424,37,137,1437,6422
9425,98,139,1618,7916
9426,98,138,1141,5686
9427,98,135,892,4413
9428,98,134,1495,7357
9429,98,137,1230,5953
9430,98,136,654,3275
9431,98,131,1440,6130
9432,98,130,1014,5037
9433,98,133,1338,6197
9434,98,132,1135,5395
9435,22,136,1122,4491
9436,22,137,1771,7893
9437,22,134,2036,9297
9438,22,135,1433,6353
9439,79,129,558,2262
9440,79,128,617,2617
9441,22,130,1555,6977
9442,22,131,1663,7141
9443,79,125,1973,7591
9444,79,124,2304,9229
9445,79,127,1443,6078
9446,79,126,1993,8503
9447,79,121,2294,9526
9448,79,120,2398,9966
9449,79,123,2173,8477
9450,79,122,2212,8841
9451,12,13,449,1648
9452,61,76,857,3277
9453,9,145,1509,6665
9454,74,75,394,1988
9455,21,93,1269,4579
9456,21,92,1679,7280
9457,21,91,896,3203
9458,21,90,1048,4509
9459,21,97,1281,5398
9460,21,96,1121,4455
9461,21,95,1053,3919
9462,21,94,1352,5920
9463,21,99,849,3235
9464,21,98,1202,5360
9465,67,95,639,2524
9466,67,94,1161,4470
9467,67,97,659,2818
9468,67,96,600,2648
9469,67,91,400,1605
9470,67,90,710,3011
9471,67,93,1788,6068
9472,67,92,2198,8769
9473,67,99,1338,4532
9474,67,98,1011,3910
9475,57,138,1660,6448
9476,57,139,2008,8679
9477,24,78,1550,7075
9478,24,79,1705,7762
9479,24,76,1874,8126
9480,24,77,1885,8131
9481,24,74,1974,9092
9482,24,75,1597,6450
9483,24,72,1303,5856
9484,24,73,2351,10076
9485,24,70,2219,9779
9486,24,71,1871,8525
9487,69,100,1361,5481
9488,69,101,570,2280
9489,69,102,1449,5921
9490,69,103,898,3698
9491,69,104,1887,7433
9492,69,105,1589,6149
9493,69,106,2143,8779
9494,69,107,2267,9378
9495,69,108,1762,7237
9496,69,109,1829,7652
9497,64,116,675,2708
9498,64,117,264,1204
9499,94,106,1658,6018
9500,73,105,2139,7658
9501,73,104,2748,12146
9502,73,107,2773,11743
9503,73,106,2648,11144
9504,73,101,1316,5553
9505,73,100,1963,7083
9506,73,103,1613,7209
9507,73,102,2138,9148
9508,94,100,1708,6891
9509,73,109,2158,8437
9510,73,108,2312,8746
9511,94,101,1383,6070
9512,94,102,1352,5447
9513,94,103,1149,4819
9514,33,145,1612,7308
9515,33,144,1855,8562
9516,33,141,1879,8389
9517,33,140,1843,8042
9518,33,143,1839,7987
9519,33,142,1994,9049
9520,19,49,1054,3917
9521,12,108,799,3063
9522,12,109,920,3249
9523,12,102,486,1747
9524,12,103,455,2165
9525,12,100,450,1400
9526,12,101,588,2034
9527,12,106,1283,4610
9528,12,107,1408,5208
9529,12,104,924,3259
9530,12,105,626,1976
9531,11,21,653,2817
9532,11,20,1456,5795
9533,11,23,1269,5137
9534,11,22,1284,4994
9535,11,25,843,3369
9536,11,24,1467,5809
9537,11,27,577,2384
9538,11,26,991,4130
9539,11,29,1298,5359
9540,9,144,1752,7919
9541,9,141,1776,7747
9542,9,140,1740,7400
9543,9,143,1737,7345
9544,9,142,1891,8407
9545,92,128,2843,12645
9546,92,129,2874,12020
9547,92,124,2311,10034
9548,92,125,1981,8397
9549,92,126,2591,11481
9550,92,127,2688,11122
9551,92,120,2605,11441
9552,92,121,2399,10387
9553,92,122,2256,9465
9554,92,123,1778,7855
9555,30,73,1911,6013
9556,30,72,1510,6777
9557,30,71,1961,7976
9558,30,70,1779,5716
9559,30,77,2329,9948
9560,30,76,1425,5683
9561,30,75,1316,5158
9562,30,74,1666,7019
9563,30,79,1796,7213
9564,30,78,1994,8892
9565,13,45,905,3314
9566,13,44,1149,4399
9567,13,47,1241,4704
9568,13,46,548,1820
9569,13,41,1539,5611
9570,13,40,1249,4901
9571,13,43,1156,4255
9572,13,42,902,3281
9573,42,96,1657,7724
9574,13,49,799,3072
9575,72,96,576,2520
9576,13,48,1064,4204
9577,31,103,1352,5359
9578,31,102,922,3727
9579,31,101,1760,7372
9580,31,100,1277,5230
9581,31,107,797,2613
9582,31,106,668,2034
9583,31,105,1249,5084
9584,31,104,769,2581
9585,21,140,1907,7942
9586,21,141,1942,8289
9587,21,142,2058,8948
9588,21,143,1820,6788
9589,21,144,1918,8461
9590,21,145,1675,7207
9591,66,95,1317,5076
9592,42,141,2173,10013
9594,19,118,1856,7220
9595,19,119,731,2632
9597,19,112,1172,4364
9598,19,113,1271,4857
9599,19,110,948,4298
9600,19,111,1653,6259
9601,19,116,1224,4838
9603,19,114,1619,6250
9604,19,115,1918,7681
9607,42,140,2137,9666
9609,33,65,1732,7441
