ID,orig,dest,duration,distance
5427,43,87,1931,8958
5428,43,80,1293,5779
5429,43,81,593,2038
5430,85,120,1878,7802
5431,58,92,2053,8605
5432,85,122,1528,5827
5433,14,19,537,1952
5434,85,123,1338,5514
5435,43,82,1893,7735
5436,85,124,1583,6396
5437,14,17,1343,5906
5438,14,16,709,2874
5439,14,15,1289,5238
5440,85,125,1253,4758
5441,85,126,1864,7843
5442,85,127,1961,7484
5443,43,83,1272,4729
5444,33,134,1687,7914
5445,33,135,1171,5291
5446,33,136,998,4674
5447,33,137,1404,6436
5448,33,130,1200,5269
5449,33,131,573,2256
5450,33,132,1321,5517
5451,33,133,1270,5856
5453,33,138,1523,6856
5454,33,139,1810,8472
5455,94,107,1787,6597
5456,25,139,2147,9284
5457,25,138,1799,7052
5458,25,135,1322,4879
5459,25,134,2024,8725
5460,25,137,1740,7247
5461,25,136,1188,4195
5462,25,131,1370,5025
5463,25,130,1501,5864
5464,25,133,2020,8344
5465,25,132,1668,6278
5466,5,8,1439,5701
5467,5,9,1029,3848
5468,41,142,1778,7769
5469,41,143,1623,6707
5470,41,140,1626,6762
5471,41,141,1662,7109
5472,41,144,1638,7281
5473,41,145,1395,6027
5474,9,112,1257,5211
5475,9,113,1243,5235
5476,9,110,521,2840
5477,9,111,1625,6637
5478,9,116,1196,5216
5479,9,117,1407,5826
5480,9,114,1591,6627
5481,9,115,1976,7263
5482,9,118,1913,6802
5483,9,119,816,3479
5484,107,126,2242,9765
5485,107,127,2339,9406
5486,107,124,1948,8541
5487,107,125,1617,6903
5488,107,122,1893,7972
5489,107,123,1702,7659
5490,107,120,2242,9947
5491,107,121,2036,8894
5492,39,41,1408,5244
5493,107,128,1809,7819
5494,107,129,2383,11225
5495,91,145,987,4325
5496,91,144,1235,5458
5497,91,141,1247,5392
5498,91,140,1211,5045
5499,91,143,1007,3788
5500,91,142,1388,6084
5501,74,95,617,2857
5502,86,89,2080,8488
5503,74,94,1412,6563
5504,86,88,1810,7290
5515,26,45,872,3447
5516,26,44,776,2794
5517,26,47,869,3100
5518,26,46,515,1953
5519,26,41,1505,5744
5520,26,40,877,3297
5521,26,43,784,2651
5522,26,42,590,1994
5523,111,141,1802,8444
5524,111,140,1766,8097
5525,111,143,1362,6155
5526,111,142,1942,9136
5527,26,49,427,1468
5528,26,48,692,2600
5529,39,48,823,3134
5530,32,75,942,3122
5531,15,83,2471,10554
5532,32,77,2021,8651
5533,32,76,1409,5854
5534,32,71,1821,7238
5535,32,70,1326,5342
5536,32,73,1458,5639
5537,15,82,958,4437
5538,32,79,1692,6751
5539,15,81,1817,8199
5540,15,80,1190,5109
5541,46,47,1234,4719
5542,15,87,638,2551
5543,46,49,627,2666
5544,46,48,990,3852
5545,15,86,1069,4680
5546,15,85,2748,12059
5547,15,84,1706,8214
5548,104,121,1670,6737
5549,104,120,1876,7790
5550,116,131,1067,4857
5551,116,130,1595,7542
5552,116,137,1799,8709
5553,104,124,1581,6384
5554,116,135,1029,4711
5555,116,134,1824,8752
5556,104,129,2145,8370
5557,104,128,2142,9170
5558,21,111,1203,4593
5559,21,110,1432,6213
5560,66,129,967,3519
5561,66,128,1283,4979
5562,21,115,1458,6656
5563,21,114,1168,4584
5564,5,50,477,1934
5565,5,51,671,2126
5566,5,52,287,1043
5567,5,53,480,1156
5568,5,54,889,3291
5569,5,55,166,666
5570,5,56,768,2465
5571,5,57,413,1143
5572,5,58,780,3063
5573,5,59,909,3439
5574,93,103,1415,5549
5575,93,102,919,3558
5576,93,101,1659,6338
5577,93,100,1058,4019
5578,93,107,644,2424
5579,93,106,798,2925
5580,93,105,736,2643
5581,93,104,415,1667
5582,13,74,1646,6239
5583,13,75,1296,4378
5584,93,109,521,1689
5585,93,108,415,1208
5586,13,70,1980,7755
5587,49,115,1180,5522
5588,13,72,1490,5997
5589,13,73,2112,8052
5590,122,132,2162,9242
5591,122,133,2515,11308
5592,122,130,1996,8828
5593,122,131,1552,5072
5594,122,136,1682,7158
5595,122,137,2235,10211
5596,122,134,2519,11689
5597,122,135,1817,7843
5598,122,138,2294,10015
5599,122,139,2642,12247
5600,60,89,1444,6446
5601,60,88,1000,4408
5602,74,82,1514,6372
5604,33,39,855,2981
5605,33,36,778,3037
5606,33,37,896,4529
5607,33,34,286,709
5608,33,35,1086,4796
5609,3,145,2055,9268
5610,3,144,2298,10522
5611,74,83,1802,7148
5612,3,142,2438,11010
5613,3,141,2322,10350
5614,3,140,2287,10003
5615,75,106,1959,7341
5616,18,19,937,4373
5617,86,109,1493,6281
5618,86,108,1427,5866
5619,86,105,1254,4778
5620,86,104,1551,6062
5621,86,107,1932,8007
5622,86,106,1807,7408
5623,86,101,625,2608
5624,86,100,1025,4110
5625,86,103,870,4198
5626,86,102,1113,4550
5627,50,57,512,1512
5628,50,56,1029,3428
5629,50,55,460,1553
5630,50,54,412,1357
5631,50,53,480,1788
5632,50,52,295,1246
5633,50,51,771,2411
5634,5,61,300,1144
5635,50,59,432,1506
5636,50,58,312,1252
5637,5,60,964,3718
5638,52,84,868,3523
5639,52,85,1136,4054
5640,52,82,935,4204
5641,52,83,901,3297
5642,52,80,645,2109
5643,52,81,644,2069
5644,80,98,796,3326
5645,80,99,1123,3949
5646,80,92,2334,9373
5647,80,93,1923,6673
5648,80,90,460,1961
5649,80,91,150,555
5650,80,96,558,2303
5651,80,97,611,2906
5652,80,94,947,3887
5653,80,95,389,1474
5654,50,113,619,2346
5655,50,112,416,1476
5656,50,111,826,3071
5657,50,110,1942,9625
5658,50,117,567,2092
5659,50,116,262,977
5660,50,115,1256,5811
5661,50,114,792,3061
5662,78,86,2039,9439
5663,78,87,823,3290
5664,50,119,252,255
5665,50,118,1194,5350
5666,78,82,1985,8249
5667,78,83,2147,8878
5668,78,80,558,2646
5669,78,81,1374,5892
5670,24,67,1493,5716
5671,24,66,2082,8984
5672,24,61,1285,4800
5673,24,60,952,2713
5674,24,63,405,1779
5675,7,109,1236,4977
5676,7,108,1131,4496
5677,7,107,857,3257
5678,7,106,727,2678
5679,7,105,1214,5038
5680,24,62,1795,7144
5681,7,103,1274,4932
5682,7,102,887,3681
5683,7,101,1682,6945
5684,7,100,1242,5184
5685,83,144,2629,11058
5686,83,145,2386,9804
5687,83,140,2618,10539
5688,102,132,1869,6734
5689,83,142,2769,11546
5690,83,143,2531,9386
5691,102,133,2221,8799
5692,42,143,1733,7724
5693,13,145,2190,8807
5694,13,144,2433,10062
5695,13,143,2334,8389
5696,13,142,2572,10549
5697,13,141,2457,9889
5698,13,140,2421,9542
5699,42,145,1912,8945
5700,42,144,2160,10079
5701,102,138,2000,7507
5702,102,139,2348,9739
5703,45,144,2040,9741
5704,45,145,1797,8487
5705,45,142,2180,10229
5706,45,143,2025,9167
5707,45,140,2028,9222
5708,45,141,2064,9569
5709,55,109,1030,4261
5710,55,108,1183,4570
5711,55,101,248,1214
5712,55,100,834,2907
5713,55,103,124,506
5714,55,102,569,2053
5715,55,105,1010,3483
5716,55,104,997,3779
5717,128,129,791,3332
5718,55,106,1272,4558
5719,64,83,971,4453
5720,64,82,1786,7925
5721,64,81,555,2175
5722,64,80,1276,5553
5723,64,87,1894,9095
5724,64,86,1644,7579
5725,64,85,626,2843
5726,64,84,996,4164
5727,64,89,1811,8141
5728,64,88,1367,6104
5730,37,39,2033,8700
5731,22,143,1776,7590
5732,22,142,2357,10571
5733,22,141,2216,9879
5734,22,140,2180,9532
5735,22,145,1956,8812
5736,22,144,2204,9945
5737,118,119,1361,5880
5738,21,29,1260,5301
5739,21,26,431,1504
5740,21,27,568,2342
5741,21,24,1036,4039
5742,21,25,256,838
5743,21,22,853,3224
5744,21,23,837,3367
5745,88,109,2063,7804
5746,88,108,2216,8112
5747,88,103,1176,4048
5748,88,102,1636,5695
5749,88,101,1457,5969
5750,88,100,1867,6450
5751,88,107,2231,9015
5752,88,106,2349,9088
5753,88,105,2043,7025
5754,88,104,2450,9635
5755,62,75,1106,3343
5756,62,76,1213,3686
5757,23,86,1450,6609
5758,23,87,1581,7960
5759,23,84,662,2879
5760,23,85,984,4371
5761,23,82,1592,6955
5762,56,69,1511,5093
5763,23,80,942,4268
5764,23,81,291,1258
5765,56,64,1174,4531
5766,56,65,1478,5542
5767,56,66,1816,6653
5768,56,67,1430,4498
5769,56,60,1603,6095
5770,56,61,939,3521
5771,23,88,1033,4819
5772,23,89,1477,6857
5773,31,89,2081,9686
5774,31,88,1637,7648
5775,31,81,777,2920
5776,31,80,1545,7097
5777,31,83,1112,4179
5778,31,82,1962,8384
5779,31,85,767,2569
5780,31,84,1266,5708
5781,31,87,2115,9840
5782,31,86,1820,8038
5783,14,71,1909,7347
5784,68,98,992,4550
5785,14,73,1634,7133
5786,14,72,1457,6148
5787,14,75,1263,4529
5788,14,74,1709,7324
5789,14,77,2277,9319
5790,62,99,1471,6046
5791,14,79,1743,6584
5792,14,78,1942,8263
5793,57,121,997,4502
5794,32,48,1274,4882
5795,32,49,910,3696
5796,68,90,607,2848
5797,68,91,359,1360
5798,32,46,404,1838
5799,18,135,764,2893
5800,18,134,1048,4586
5801,18,137,764,3109
5802,18,136,1191,4616
5803,18,131,719,3193
5804,18,130,793,2871
5805,18,133,863,3458
5806,18,132,682,2189
5807,27,82,827,3417
5808,27,83,840,3260
5809,27,80,1159,4458
5810,27,81,1042,4059
5811,27,86,685,3071
5812,27,87,1713,7500
5813,27,84,1382,5872
5814,27,85,1076,4017
5815,25,117,833,3330
5816,25,116,680,2454
5817,25,115,1691,7393
5818,25,114,1075,4287
5819,25,113,1055,3928
5820,25,112,692,2702
5821,25,111,1110,4296
5822,25,110,1705,7125
5823,68,97,337,1526
5824,25,119,352,1222
5825,25,118,1629,6932
5826,12,48,1275,4596
5827,40,138,1523,7322
5828,40,139,2000,9552
5829,40,136,963,4187
5830,40,137,1612,7589
5831,40,134,1877,8993
5832,40,135,1275,6050
5833,40,132,1517,7031
5834,40,133,1720,7833
5835,40,130,1397,6673
5836,40,131,1646,7227
5837,12,46,297,1283
5838,12,47,1518,5462
5839,12,44,1305,4743
5840,9,138,1420,6214
5841,9,139,1707,7830
5842,12,45,556,1860
5843,9,130,1329,5556
5844,9,131,778,1535
5845,9,132,1218,4874
5846,9,133,1400,6143
5847,9,134,1584,7272
5848,9,135,1300,5578
5849,9,136,1198,3418
5850,9,137,1301,5794
5851,55,76,876,2694
5852,55,77,1780,6959
5853,55,74,1117,4030
5854,55,75,767,2169
5855,55,72,961,3788
5856,55,73,1234,5699
5857,55,70,1212,5560
5858,55,71,1412,4987
5859,12,41,1251,4536
5860,55,78,1445,5903
5861,55,79,1247,4224
5862,32,126,969,3938
5863,32,127,742,2826
5864,55,121,1133,5344
5865,107,140,2837,12734
5866,107,141,2873,13081
5867,107,142,3014,13773
5868,55,120,1236,5785
5869,107,144,2861,13147
5870,107,145,2613,12014
5871,32,122,1041,4135
5872,32,123,1153,4533
5873,32,120,1227,5260
5874,32,121,1123,4819
5875,26,63,467,1458
5876,26,62,952,4255
5877,26,61,532,2145
5878,26,60,924,3350
5879,26,67,1158,3777
5880,26,66,1812,7283
5881,26,65,994,3665
5882,26,64,690,2654
5883,26,69,1507,5722
5884,26,68,1324,4834
5885,32,53,466,1624
5886,32,52,422,1776
5887,32,51,977,3305
5888,32,50,612,2667
5889,32,57,653,2464
5890,32,56,1074,3644
5891,32,55,316,1407
5892,32,54,1024,4024
5893,68,87,330,1544
5894,68,86,1350,6043
5895,32,59,1044,4173
5896,32,58,911,3907
5897,68,83,1458,5482
5898,68,82,1528,5743
5899,68,81,1175,4793
5900,68,80,260,1380
5901,12,59,1045,3887
5902,6,29,1343,6908
5903,12,55,465,1714
5904,6,25,954,3383
5905,6,26,886,3269
5906,12,56,465,1472
5907,6,20,628,1777
5908,12,50,613,2381
5909,12,53,629,2142
5910,6,23,271,821
5911,116,119,432,1661
5912,116,118,932,4373
5913,66,109,2089,8995
5914,66,108,2022,8580
5915,66,107,2259,9323
5916,66,106,2135,8725
5917,104,141,3205,14431
5918,66,104,2147,8776
5919,66,103,924,4561
5920,66,102,1709,7264
5921,66,101,864,3981
5922,66,100,1621,6824
5923,111,123,2043,8554
5924,111,122,2118,8737
5925,111,121,2242,9838
5926,111,120,2345,10278
5927,111,127,1807,7972
5928,111,126,2187,9058
5929,111,125,1843,7668
5930,111,124,2173,9306
5931,5,76,1005,3379
5932,5,77,1909,7644
5933,111,129,1650,8054
5934,111,128,738,3182
5935,5,72,1090,4473
5936,5,73,1372,6155
5937,5,70,1350,6016
5938,5,71,1541,5673
5939,13,18,1928,7880
5940,13,19,1165,4118
5941,13,16,586,2352
5942,13,17,1735,6679
5943,13,14,849,3281
5944,13,15,2062,8156
5945,60,69,1408,5881
5946,60,68,944,4223
5947,60,65,1309,5007
5948,60,64,888,3224
5949,60,67,779,3167
5950,60,66,1367,6435
5951,60,61,609,2499
5952,60,63,1141,3804
5953,60,62,1380,5499
5954,48,104,1106,4258
5955,16,69,1330,5250
5956,5,69,970,3767
5957,5,68,957,3177
5958,99,145,1750,8046
5959,99,144,1998,9179
5960,99,141,2010,9113
5961,99,140,1974,8766
5962,99,143,1570,6824
5963,99,142,2151,9806
5964,35,85,858,3760
5965,35,84,804,3535
5966,35,87,1587,8026
5967,35,86,1407,6457
5968,35,81,249,1106
5969,35,80,1083,4925
5970,35,83,974,4145
5971,35,82,1549,6803
5972,35,89,1619,7513
5973,35,88,1175,5475
5974,94,140,1416,5797
5975,94,141,1477,6233
5976,94,142,1592,6836
5977,16,63,732,2528
5978,94,144,1762,7758
5979,94,145,1461,6292
5980,16,65,1268,4637
5981,86,127,588,2260
5982,86,126,540,2024
5983,86,125,705,2881
5984,86,124,948,4291
5985,86,123,896,3711
5986,86,122,571,2065
5987,86,121,653,2749
5988,86,120,757,3189
5989,86,129,1701,6953
5990,86,128,1583,6300
5991,85,99,1243,4498
5992,85,98,1529,6520
5993,85,95,2127,9627
5994,85,94,1676,7115
5995,85,97,2186,9668
5996,85,96,1957,7362
5997,85,91,2179,9658
5998,85,90,1837,8170
5999,85,93,415,1609
6000,85,92,763,3886
6001,61,97,1235,5365
6002,61,96,1088,4430
6003,61,95,1257,5729
6004,61,94,1218,5286
6005,61,93,1390,5234
6006,61,92,1801,7934
6007,61,91,862,3178
6008,61,90,967,4271
6009,61,99,714,2600
6010,61,98,1067,4725
6011,97,143,1108,3897
6012,97,142,1176,4966
6013,97,141,1060,4306
6014,97,140,1024,3959
6015,97,145,793,3224
6016,97,144,1036,4478
6017,51,54,779,2890
6018,51,55,596,1869
6019,58,93,1634,6302
6020,85,121,1672,6749
6021,58,91,826,3672
6022,58,90,588,2809
6023,58,97,1149,5820
6024,58,96,1438,6770
6025,58,95,877,4266
6026,58,94,838,3823
6027,85,128,2139,9157
6028,85,129,2215,9745
6029,58,99,661,2153
6030,58,98,688,3263
6031,43,88,1385,6329
6032,43,89,1829,8367
6033,51,58,906,3352
6034,51,59,781,2670
6035,34,48,1253,4582
6036,34,49,890,3396
6037,34,42,685,2665
6038,34,43,1282,4599
6039,34,40,1429,5493
6040,34,41,790,2831
6041,34,46,383,1538
6042,34,47,1497,5448
6043,34,44,1283,4729
6044,34,45,212,636
6045,77,112,1618,6480
6046,77,113,1322,5623
6047,77,110,1732,7673
6048,77,111,1195,5064
6049,77,116,1447,6183
6050,77,117,1636,6485
6051,77,114,1367,5400
6052,77,115,1140,4892
6053,77,118,1021,4296
6054,77,119,1853,8280
6055,116,117,671,2466
6056,13,121,1248,5306
6057,13,120,1454,6359
6058,13,123,914,4071
6059,13,122,1104,4384
6060,13,125,829,3315
6061,13,124,1159,4953
6062,13,127,1525,5709
6063,13,126,1498,6089
6064,13,129,1825,7076
6065,13,128,1419,4805
6066,55,123,1012,4295
6067,55,122,1050,4660
6068,32,124,1284,5286
6069,32,125,953,3648
6070,55,127,938,3900
6071,55,126,1134,5408
6072,55,125,812,3410
6073,55,124,1142,5048
6074,55,129,1057,4881
6075,55,128,890,2596
6076,32,128,1030,3696
6077,32,129,1171,4663
6078,118,139,1803,8751
6079,118,138,1326,6522
6080,34,141,2228,9117
6081,118,131,1624,6965
6082,118,130,1199,5873
6083,118,133,1522,7032
6084,118,132,1320,6230
6085,118,135,1077,5249
6086,118,134,1680,8193
6087,118,137,1415,6789
6088,118,136,839,4110
6089,77,141,595,3099
6090,34,85,1295,4897
6091,6,46,957,3624
6092,30,33,904,3093
6103,123,144,2802,12354
6104,123,145,2559,11100
6105,123,142,2942,12841
6106,123,143,2703,10681
6107,123,140,2790,11835
6108,123,141,2826,12182
6109,6,44,415,1183
6120,14,59,1276,5114
6121,14,58,1147,4738
6122,14,57,621,2271
6123,14,56,844,2836
6124,14,55,558,2328
6125,14,54,1256,4965
6126,14,53,847,2831
6127,14,52,654,2717
6128,14,51,747,2498
6129,14,50,844,3608
6130,6,42,492,1737
6131,106,141,3019,13885
6132,18,119,1415,6081
6133,18,118,2028,9808
6134,18,117,1927,8551
6135,18,116,1406,6785
6136,18,115,2090,10269
6137,18,114,1801,8197
6138,18,113,1454,6804
6139,18,112,1777,7936
6140,18,111,1836,8206
6141,18,110,421,2230
6142,10,21,600,2448
6143,7,89,2003,9258
6144,7,88,1559,7220
6145,7,85,827,3213
6146,7,84,1188,5280
6147,7,87,2037,9412
6148,7,86,1858,7843
6149,7,81,699,2492
6150,7,80,1468,6670
6151,7,83,1172,4823
6152,7,82,2000,8189
6153,66,67,1024,4077
6154,35,96,1434,6766
6155,35,97,1568,7734
6156,35,94,987,4438
6157,66,69,367,1696
6158,66,68,1059,4024
6159,35,95,1027,4881
6160,35,92,1578,7231
6161,35,93,1159,4928
6162,40,118,531,2415
6163,39,57,250,925
6164,39,54,645,2310
6165,39,55,585,1884
6166,39,52,518,1852
6167,39,53,749,2312
6168,39,50,590,2092
6169,39,51,143,580
6170,40,110,2356,11661
6171,40,111,255,1131
6172,40,112,393,1465
6173,40,113,676,2191
6174,40,114,267,1190
6175,40,115,593,2876
6176,39,58,771,2773
6177,39,59,647,2090
6178,4,22,672,2132
6179,4,23,578,2232
6180,4,20,703,2642
6181,4,21,401,1682
6182,4,26,177,619
6183,4,27,678,3136
6184,4,24,855,2947
6185,4,25,156,770
6186,15,94,2162,10341
6187,15,95,1268,4952
6188,15,96,908,3209
6189,4,29,1593,7328
6190,15,90,1786,8660
6191,15,91,1279,4907
6192,15,92,3468,15530
6193,15,93,3049,13227
6194,47,66,1872,8498
6195,47,67,1186,4586
6196,47,64,563,1774
6197,47,65,909,3140
6198,47,62,1885,7562
6199,47,63,827,3267
6200,47,60,625,1606
6201,47,61,1245,4819
6202,47,68,1261,5639
6203,47,69,1913,7944
6204,55,58,599,2390
6205,55,59,728,2766
6206,55,56,850,2979
6207,55,57,336,1057
6208,75,144,1137,5683
6209,104,107,550,2309
6210,91,109,1821,6792
6211,91,108,1974,7100
6212,75,143,1068,4207
6213,91,101,934,3316
6214,91,100,1625,5438
6215,91,103,934,3036
6216,91,102,1394,4683
6217,91,105,1801,6013
6218,91,104,2219,8534
6219,91,107,2000,7914
6220,91,106,2118,7986
6221,40,96,1389,6667
6222,75,142,1277,6171
6223,77,90,751,3421
6224,77,91,727,3014
6225,77,92,3392,14059
6226,77,93,2972,11756
6227,77,94,875,3715
6228,77,95,479,2095
6229,77,96,678,2952
6230,77,97,869,3612
6231,77,98,1137,5123
6232,77,99,1569,6001
6233,75,141,1161,5511
6234,32,39,848,3332
6237,17,39,1833,7547
6238,17,34,1133,4267
6239,17,35,1676,7373
6240,32,33,337,764
6241,17,37,633,3227
6242,32,35,1010,4028
6243,32,34,78,329
6244,32,37,1242,5245
6245,17,33,905,3675
6246,12,79,1526,5896
6247,12,78,1724,7575
6248,12,73,1861,7514
6249,12,72,1239,5459
6250,12,71,1691,6659
6251,12,70,1729,7217
6252,12,77,2059,8631
6253,12,76,1154,4365
6254,12,75,1045,3841
6255,12,74,1396,5702
6256,72,80,166,784
6257,143,144,435,2035
6258,143,145,303,1541
6259,72,81,1089,4680
6260,15,105,2626,10847
6261,15,104,2750,12071
6262,15,107,2774,11667
6263,15,106,2650,11069
6264,15,101,1318,5478
6265,15,100,2429,10272
6266,15,103,1615,7134
6267,15,102,2140,9073
6268,15,109,2424,10729
6269,15,108,2674,11462
6270,100,110,2008,8117
6271,100,111,1376,5477
6272,100,112,958,3882
6273,100,113,1488,5892
6274,100,114,1341,5467
6275,100,115,2125,9357
6276,100,116,1037,3950
6277,100,117,1099,4511
6278,100,118,2062,8896
6279,100,119,802,3092
6280,10,143,1709,6494
6281,112,124,1643,7173
6282,112,125,1313,5536
6283,112,126,1896,8269
6284,112,127,1766,7728
6285,112,120,1938,8580
6286,112,121,1732,7526
6287,112,122,1588,6604
6288,112,123,1513,6421
6289,112,128,1021,4297
6290,112,129,1609,7810
6291,13,30,847,3195
6292,13,31,1223,4659
6293,13,32,931,3421
6294,13,33,1065,3299
6295,13,34,931,3384
6296,13,35,864,3384
6297,13,36,711,2620
6298,12,26,581,2154
6300,13,39,284,1023
6301,74,139,742,3733
6302,70,73,177,502
6303,94,128,666,2867
6304,94,129,1372,6170
6305,94,122,2236,9258
6306,94,123,2198,8893
6307,94,120,2422,10382
6308,94,121,2318,9942
6309,94,126,2286,9326
6310,94,127,1907,8240
6311,94,124,2328,9645
6312,94,125,1998,8008
6313,39,132,1778,6599
6314,39,133,2131,8665
6315,39,130,1611,6185
6316,39,131,1481,5346
6317,39,136,1298,4516
6318,39,137,1851,7568
6319,39,134,2134,9046
6320,39,135,1433,5200
6321,39,138,1909,7373
6322,39,139,2257,9605
6323,50,99,538,1810
6324,50,98,1000,4515
6325,50,93,1511,5959
6326,50,92,1930,8262
6327,50,91,1138,4924
6328,50,90,900,4061
6329,50,97,1462,7072
6330,50,96,1751,8022
6331,50,95,1190,5518
6332,50,94,1150,5075
6333,41,59,1308,6004
6334,41,58,1071,5362
6335,61,79,1229,4807
6336,61,78,1380,6275
6337,41,51,1471,5705
6338,41,50,879,4499
6339,41,53,945,3904
6340,41,52,705,3685
6341,41,55,762,3500
6342,41,54,1287,5855
6343,41,57,986,4306
6344,41,56,1568,6044
6345,61,139,1841,8346
6346,61,138,1493,6114
6347,61,135,1016,3942
6348,61,134,1718,7788
6349,61,137,1434,6310
6350,61,136,881,3257
6351,61,131,1064,4088
6352,61,130,1195,4927
6353,61,133,1701,7399
6354,61,132,1361,5341
6355,108,145,2651,11140
6356,19,98,1662,6384
6357,19,99,1294,4698
6358,108,144,2894,12395
6359,19,90,1407,5463
6360,19,91,1121,3756
6361,19,92,2266,9022
6362,19,93,1856,6321
6363,19,94,1813,6945
6364,19,95,1165,3854
6365,19,96,1336,4101
6366,19,97,1047,3151
6367,85,142,3344,15112
6368,85,143,2763,12130
6369,85,140,3167,14072
6370,85,141,3203,14419
6371,85,144,3191,14485
6372,85,145,2943,13352
6373,34,60,1108,4526
6374,34,61,415,1577
6375,34,62,555,2297
6376,34,63,1333,4665
6377,34,64,1216,4590
6378,34,65,1636,6373
6379,34,66,922,3673
6380,34,67,946,3114
6381,34,68,1109,3833
6382,34,69,617,2112
6383,41,99,1413,6309
6384,43,48,267,734
6385,43,49,614,2136
6386,77,138,398,1823
6387,77,139,477,2479
6388,77,134,624,3099
6389,77,135,667,2836
6390,77,136,766,3448
6391,77,137,589,2484
6392,77,130,525,2232
6393,77,131,1117,4586
6394,77,132,645,2589
6395,77,133,804,3466
6396,73,98,1418,6095
6397,73,99,2179,9680
6398,73,94,1569,6655
6399,73,95,774,2949
6400,73,96,429,1685
6401,73,97,250,731
6402,73,90,1033,4393
6403,73,91,785,2905
6404,73,92,3466,15605
6405,73,93,2400,8852
6406,13,109,524,2354
6407,13,108,461,2034
6408,13,103,706,2703
6409,13,102,197,702
6410,13,101,950,3492
6411,13,100,408,1578
6412,13,107,1084,4313
6413,13,106,960,3715
6414,13,105,324,1138
6415,13,104,491,1871
6416,32,100,1059,3572
6417,32,101,69,272
6418,32,102,886,3460
6419,32,103,441,1912
6420,32,104,1585,5524
6421,32,105,1287,4241
6422,32,106,1588,5964
6423,32,107,1713,6563
6424,32,108,1460,5328
6425,32,109,1581,5514
6426,94,95,651,3050
6427,74,119,1483,6377
6428,74,118,1455,6838
6429,45,81,829,3241
6430,74,111,1536,6292
6431,74,110,1005,4517
6432,74,113,1521,7100
6433,74,112,1844,8232
6434,74,115,1518,7299
6435,74,114,1501,6282
6436,74,117,1994,8847
6437,74,116,1474,7082
6438,40,145,1797,8508
6439,37,78,1599,6978
6440,37,79,1395,6078
6441,37,72,1853,9058
6442,37,73,1154,4861
6443,37,70,1022,4564
6444,37,71,1523,6564
6445,37,76,1180,5010
6446,37,77,1895,7599
6447,37,74,1192,4959
6448,37,75,1273,5534
6449,6,62,1484,6088
6450,45,102,823,3102
6451,45,103,379,1554
6452,45,100,1083,3716
6453,45,101,104,422
6454,45,106,1526,5606
6455,45,107,1650,6205
6456,45,104,1251,4827
6457,45,105,1265,4531
6458,44,92,2027,8368
6459,44,93,1607,6065
6460,45,108,1437,5619
6461,45,109,1284,5310
6462,44,96,1303,5997
6463,44,97,1790,8438
6464,44,94,600,2185
6465,44,95,895,4112
6466,21,62,590,2884
6467,21,63,898,2962
6468,21,60,798,3209
6469,21,61,134,635
6470,21,66,1361,5618
6471,21,67,677,2044
6472,21,64,935,3648
6473,21,65,1355,5431
6474,21,68,843,3100
6475,21,69,1056,4058
6476,63,144,2588,11861
6477,63,145,2340,10728
6478,63,142,2740,12488
6479,63,143,2160,9506
6480,63,140,2564,11448
6481,63,141,2600,11795
6482,14,113,1354,5375
6483,23,119,583,2512
6484,23,118,889,4057
6485,14,112,1260,5085
6486,23,115,951,4518
6487,23,114,313,1223
6488,23,117,267,1146
6489,23,116,411,1791
6490,23,111,347,1232
6491,23,110,2019,10208
6492,23,113,371,1179
6493,23,112,205,1035
6494,14,110,1292,5326
6495,14,117,1411,5700
6496,14,116,1106,4585
6497,123,124,336,1626
6498,123,125,249,1105
6499,123,126,1281,5300
6500,123,127,1329,5535
6501,123,128,1788,7097
6502,123,129,2194,9368
6503,31,47,576,2227
6504,31,46,1304,5134
6505,31,41,1903,8506
6506,31,40,508,2271
6507,31,43,361,1377
6508,31,42,1060,3284
6509,6,68,1049,4812
6510,20,83,1220,4758
6511,20,82,1842,7764
6512,20,81,541,2067
6513,20,80,1094,4744
6514,20,87,1879,8987
6515,20,86,1699,7418
6516,20,85,1192,4369
6517,20,84,814,3355
6518,20,89,1629,7333
6519,20,88,1185,5295
6520,54,75,981,4520
6521,54,74,1699,8178
6522,54,77,1605,7142
6523,54,76,1090,5044
6524,54,71,1591,7535
6525,54,70,1603,7849
6526,54,73,1735,8146
6527,54,72,1144,6116
6528,6,69,1380,6012
6529,54,79,1425,6772
6530,54,78,1270,6086
6531,58,84,654,2920
6532,58,85,1333,5134
6533,22,132,1676,7334
6534,58,86,1252,5483
6535,22,133,1879,8137
6536,85,134,3024,13837
6537,58,80,676,3117
6538,85,132,2663,11875
6539,16,19,954,3778
6540,85,131,1933,7020
6541,16,17,1430,6100
6542,85,130,2543,11518
6543,66,89,1113,4124
6544,66,88,1550,5853
6545,66,85,2149,8788
6546,66,84,1480,6239
6547,66,87,957,3735
6548,66,86,734,2946
6549,66,81,1333,6248
6550,66,80,1123,4423
6551,66,83,1913,8031
6552,66,82,623,2703
6553,22,138,1682,7626
6554,22,139,2159,9856
6555,39,78,1844,7745
6556,39,79,1645,6066
6557,39,74,1515,5872
6558,39,75,1165,4011
6559,39,76,1274,4535
6560,39,77,2179,8801
6561,39,70,1849,7387
6562,39,71,1811,6829
6563,39,72,1359,5629
6564,39,73,1981,7684
6565,4,48,642,2471
6566,4,49,306,745
6567,4,40,826,3168
6568,4,41,1422,6384
